Memory Length,4000,
Trigger Level,6.60000e+01,
Source,CH1,
Probe,1.0X,
Vertical Units,V,
Vertical Scale,5.00000e-02,
Vertical Position,0.00000e+00,
Horizontal Units,S,
Horizontal Scale,2.50000e-03,
Horizontal Position,0.0000000e+00,
Horizontal Mode,Main,
Sampling Period,1.00000e-05,
Firmware,V1.14,
Time, ,
Mode,Fast,
Waveform Data,
13,
13,
13,
11,
11,
11,
11,
13,
13,
13,
13,
12,
12,
12,
12,
12,
12,
13,
13,
12,
12,
13,
13,
10,
10,
12,
12,
7,
7,
7,
7,
8,
8,
8,
8,
9,
9,
7,
7,
6,
6,
4,
4,
4,
4,
3,
3,
3,
3,
1,
1,
1,
1,
0,
0,
-1,
-1,
0,
0,
-2,
-2,
-3,
-3,
-4,
-4,
-7,
-7,
-2,
-2,
-3,
-3,
-6,
-6,
-8,
-8,
-8,
-8,
-10,
-10,
-10,
-10,
-12,
-12,
-13,
-13,
-12,
-12,
-16,
-16,
-16,
-16,
-17,
-17,
-18,
-18,
-19,
-19,
-19,
-19,
-19,
-19,
-20,
-20,
-21,
-21,
-24,
-24,
-22,
-22,
-20,
-20,
-23,
-23,
-23,
-23,
-23,
-23,
-25,
-25,
-25,
-25,
-25,
-25,
-26,
-26,
-29,
-29,
-23,
-23,
-25,
-25,
-25,
-25,
-27,
-27,
-26,
-26,
-27,
-27,
-26,
-26,
-27,
-27,
-26,
-26,
-25,
-25,
-24,
-24,
-24,
-24,
-24,
-24,
-24,
-24,
-22,
-22,
-23,
-23,
-22,
-22,
-19,
-19,
-20,
-20,
-20,
-20,
-20,
-20,
-18,
-18,
-18,
-18,
-18,
-18,
-15,
-15,
-14,
-14,
-15,
-15,
-12,
-12,
-14,
-14,
-10,
-10,
-13,
-13,
-12,
-12,
-8,
-8,
-8,
-8,
-9,
-9,
-8,
-8,
-6,
-6,
-6,
-6,
-4,
-4,
-4,
-4,
-4,
-4,
-4,
-4,
-2,
-2,
-2,
-2,
0,
0,
1,
1,
0,
0,
4,
4,
3,
3,
4,
4,
2,
2,
1,
1,
7,
7,
4,
4,
6,
6,
7,
7,
8,
8,
8,
8,
8,
8,
8,
8,
10,
10,
9,
9,
7,
7,
9,
9,
9,
9,
9,
9,
11,
11,
10,
10,
11,
11,
13,
13,
13,
13,
14,
14,
15,
15,
14,
14,
15,
15,
14,
14,
14,
14,
15,
15,
14,
14,
16,
16,
16,
16,
19,
19,
18,
18,
19,
19,
18,
18,
19,
19,
19,
19,
19,
19,
19,
19,
19,
19,
20,
20,
20,
20,
19,
19,
21,
21,
22,
22,
19,
